race_id,driver,lap_number,lap_time_secs,tyre_compound,tyre_age,stint,is_pit_lap
2025_R08,LEC,51.0,74.368,MEDIUM,5.0,3.0,0
2025_R08,LEC,52.0,74.421,MEDIUM,6.0,3.0,0
2025_R08,LEC,53.0,75.407,MEDIUM,7.0,3.0,0
2025_R08,LEC,54.0,77.108,MEDIUM,8.0,3.0,0
2025_R08,LEC,55.0,74.497,MEDIUM,9.0,3.0,0
2025_R08,LEC,56.0,74.342,MEDIUM,10.0,3.0,0
2025_R08,LEC,57.0,74.442,MEDIUM,11.0,3.0,0
2025_R08,LEC,58.0,74.566,MEDIUM,12.0,3.0,0
2025_R08,LEC,59.0,74.707,MEDIUM,13.0,3.0,0
2025_R08,LEC,60.0,75.441,MEDIUM,14.0,3.0,0
2025_R08,LEC,61.0,75.405,MEDIUM,15.0,3.0,0
2025_R08,LEC,62.0,75.646,MEDIUM,16.0,3.0,0
2025_R08,LEC,63.0,75.365,MEDIUM,17.0,3.0,0
2025_R08,LEC,64.0,75.269,MEDIUM,18.0,3.0,0
2025_R08,LEC,65.0,75.395,MEDIUM,19.0,3.0,0
2025_R08,LEC,66.0,74.915,MEDIUM,20.0,3.0,0
2025_R08,LEC,67.0,74.925,MEDIUM,21.0,3.0,0
2025_R08,LEC,68.0,75.636,MEDIUM,22.0,3.0,0
2025_R08,LEC,69.0,76.104,MEDIUM,23.0,3.0,0
2025_R08,LEC,70.0,76.05,MEDIUM,24.0,3.0,0
2025_R08,LEC,71.0,76.31,MEDIUM,25.0,3.0,0
2025_R08,LEC,72.0,76.479,MEDIUM,26.0,3.0,0
2025_R08,LEC,73.0,76.349,MEDIUM,27.0,3.0,0
2025_R08,LEC,74.0,76.248,MEDIUM,28.0,3.0,0
2025_R08,LEC,75.0,76.343,MEDIUM,29.0,3.0,0
2025_R08,LEC,76.0,75.963,MEDIUM,30.0,3.0,0
2025_R08,LEC,77.0,76.11,MEDIUM,31.0,3.0,0
2025_R08,LEC,78.0,75.369,MEDIUM,32.0,3.0,0
2025_R08,STR,1.0,98.018,HARD,2.0,1.0,0
2025_R08,STR,2.0,109.806,HARD,3.0,1.0,0
2025_R08,STR,3.0,109.353,HARD,4.0,1.0,0
2025_R08,STR,4.0,96.353,HARD,5.0,1.0,0
2025_R08,STR,5.0,80.285,HARD,6.0,1.0,0
2025_R08,STR,6.0,80.306,HARD,7.0,1.0,0
2025_R08,STR,7.0,81.196,HARD,8.0,1.0,0
2025_R08,STR,8.0,81.663,HARD,9.0,1.0,0
2025_R08,STR,9.0,82.321,HARD,10.0,1.0,0
2025_R08,STR,10.0,81.708,HARD,11.0,1.0,0
2025_R08,STR,11.0,80.118,HARD,12.0,1.0,0
2025_R08,STR,12.0,79.565,HARD,13.0,1.0,0
2025_R08,STR,13.0,79.387,HARD,14.0,1.0,0
2025_R08,STR,14.0,78.472,HARD,15.0,1.0,0
2025_R08,STR,15.0,79.347,HARD,16.0,1.0,0
2025_R08,STR,16.0,80.446,HARD,17.0,1.0,0
2025_R08,STR,17.0,97.825,HARD,18.0,1.0,1
2025_R08,STR,18.0,79.563,HARD,2.0,2.0,0
2025_R08,STR,19.0,76.581,HARD,3.0,2.0,0
2025_R08,STR,20.0,76.433,HARD,4.0,2.0,0
2025_R08,STR,21.0,76.907,HARD,5.0,2.0,0
2025_R08,STR,22.0,76.673,HARD,6.0,2.0,0
2025_R08,STR,23.0,76.579,HARD,7.0,2.0,0
2025_R08,STR,24.0,77.042,HARD,8.0,2.0,0
2025_R08,STR,25.0,77.241,HARD,9.0,2.0,0
2025_R08,STR,26.0,78.901,HARD,10.0,2.0,0
2025_R08,STR,27.0,77.027,HARD,11.0,2.0,0
2025_R08,STR,28.0,77.272,HARD,12.0,2.0,0
2025_R08,STR,29.0,80.119,HARD,13.0,2.0,0
2025_R08,STR,30.0,80.246,HARD,14.0,2.0,0
2025_R08,STR,31.0,79.721,HARD,15.0,2.0,0
2025_R08,STR,32.0,80.498,HARD,16.0,2.0,0
2025_R08,STR,33.0,78.23,HARD,17.0,2.0,0
2025_R08,STR,34.0,80.199,HARD,18.0,2.0,0
2025_R08,STR,35.0,78.217,HARD,19.0,2.0,0
2025_R08,STR,36.0,78.912,HARD,20.0,2.0,0
2025_R08,STR,37.0,78.946,HARD,21.0,2.0,0
2025_R08,STR,38.0,78.252,HARD,22.0,2.0,0
2025_R08,STR,39.0,78.805,HARD,23.0,2.0,0
2025_R08,STR,40.0,78.785,HARD,24.0,2.0,0
2025_R08,STR,41.0,78.701,HARD,25.0,2.0,0
2025_R08,STR,42.0,77.363,HARD,26.0,2.0,0
2025_R08,STR,43.0,77.762,HARD,27.0,2.0,0
2025_R08,STR,44.0,78.615,HARD,28.0,2.0,0
2025_R08,STR,45.0,79.045,HARD,29.0,2.0,0
2025_R08,STR,46.0,79.02,HARD,30.0,2.0,0
2025_R08,STR,47.0,80.384,HARD,31.0,2.0,0
2025_R08,STR,48.0,78.618,HARD,32.0,2.0,0
2025_R08,STR,49.0,78.251,HARD,33.0,2.0,0
2025_R08,STR,50.0,79.001,HARD,34.0,2.0,0
2025_R08,STR,51.0,80.289,HARD,35.0,2.0,0
2025_R08,STR,52.0,82.255,HARD,36.0,2.0,0
2025_R08,STR,53.0,78.963,HARD,37.0,2.0,0
2025_R08,STR,54.0,79.793,HARD,38.0,2.0,0
2025_R08,STR,55.0,78.805,HARD,39.0,2.0,0
2025_R08,STR,56.0,78.365,HARD,40.0,2.0,0
2025_R08,STR,57.0,78.494,HARD,41.0,2.0,0
2025_R08,STR,58.0,78.116,HARD,42.0,2.0,0
2025_R08,STR,59.0,79.183,HARD,43.0,2.0,0
2025_R08,STR,60.0,78.58,HARD,44.0,2.0,0
2025_R08,STR,61.0,78.751,HARD,45.0,2.0,0
2025_R08,STR,62.0,78.282,HARD,46.0,2.0,0
2025_R08,STR,63.0,78.974,HARD,47.0,2.0,0
2025_R08,STR,64.0,97.177,HARD,48.0,2.0,1
2025_R08,STR,65.0,77.944,MEDIUM,2.0,3.0,0
2025_R08,STR,66.0,74.886,MEDIUM,3.0,3.0,0
2025_R08,STR,67.0,74.877,MEDIUM,4.0,3.0,0
2025_R08,STR,68.0,75.326,MEDIUM,5.0,3.0,0
2025_R08,STR,69.0,75.247,MEDIUM,6.0,3.0,0
2025_R08,STR,70.0,76.215,MEDIUM,7.0,3.0,0
2025_R08,STR,71.0,76.555,MEDIUM,8.0,3.0,0
2025_R08,STR,72.0,76.161,MEDIUM,9.0,3.0,0
2025_R08,STR,73.0,75.952,MEDIUM,10.0,3.0,0
2025_R08,STR,74.0,77.061,MEDIUM,11.0,3.0,0
2025_R08,STR,75.0,76.313,MEDIUM,12.0,3.0,0
2025_R08,STR,76.0,77.596,MEDIUM,13.0,3.0,0
2025_R08,TSU,1.0,110.476,SOFT,1.0,1.0,1
2025_R08,TSU,2.0,108.876,HARD,1.0,2.0,0
2025_R08,TSU,3.0,108.545,HARD,2.0,2.0,0
2025_R08,TSU,4.0,93.097,HARD,3.0,2.0,0
2025_R08,TSU,5.0,78.663,HARD,4.0,2.0,0
2025_R08,TSU,6.0,78.281,HARD,5.0,2.0,0
2025_R08,TSU,7.0,79.157,HARD,6.0,2.0,0
2025_R08,TSU,8.0,83.351,HARD,7.0,2.0,0
2025_R08,TSU,9.0,79.611,HARD,8.0,2.0,0
2025_R08,TSU,10.0,81.823,HARD,9.0,2.0,0
2025_R08,TSU,11.0,80.088,HARD,10.0,2.0,0
2025_R08,TSU,12.0,79.637,HARD,11.0,2.0,0
2025_R08,TSU,13.0,79.301,HARD,12.0,2.0,0
2025_R08,TSU,14.0,78.775,HARD,13.0,2.0,0
2025_R08,TSU,15.0,79.086,HARD,14.0,2.0,0
2025_R08,TSU,16.0,80.444,HARD,15.0,2.0,0
2025_R08,TSU,17.0,81.081,HARD,16.0,2.0,0
2025_R08,TSU,18.0,79.608,HARD,17.0,2.0,0
2025_R08,TSU,19.0,79.752,HARD,18.0,2.0,0
2025_R08,TSU,20.0,78.896,HARD,19.0,2.0,0
2025_R08,TSU,21.0,77.885,HARD,20.0,2.0,0
2025_R08,TSU,22.0,77.395,HARD,21.0,2.0,0
2025_R08,TSU,23.0,76.933,HARD,22.0,2.0,0
2025_R08,TSU,24.0,77.026,HARD,23.0,2.0,0
2025_R08,TSU,25.0,78.413,HARD,24.0,2.0,0
2025_R08,TSU,26.0,79.53,HARD,25.0,2.0,0
2025_R08,TSU,27.0,79.565,HARD,26.0,2.0,0
2025_R08,TSU,28.0,79.786,HARD,27.0,2.0,0
2025_R08,TSU,29.0,79.313,HARD,28.0,2.0,0
2025_R08,TSU,30.0,80.165,HARD,29.0,2.0,0
2025_R08,TSU,31.0,80.088,HARD,30.0,2.0,0
2025_R08,TSU,32.0,80.951,HARD,31.0,2.0,0
2025_R08,TSU,33.0,78.035,HARD,32.0,2.0,0
2025_R08,TSU,34.0,78.623,HARD,33.0,2.0,0
2025_R08,TSU,35.0,80.269,HARD,34.0,2.0,0
2025_R08,TSU,36.0,78.945,HARD,35.0,2.0,0
2025_R08,TSU,37.0,78.933,HARD,36.0,2.0,0
2025_R08,TSU,38.0,78.168,HARD,37.0,2.0,0
2025_R08,TSU,39.0,78.879,HARD,38.0,2.0,0
2025_R08,TSU,40.0,78.913,HARD,39.0,2.0,0
2025_R08,TSU,41.0,78.272,HARD,40.0,2.0,0
2025_R08,TSU,42.0,77.292,HARD,41.0,2.0,0
2025_R08,TSU,43.0,78.05,HARD,42.0,2.0,0
2025_R08,TSU,44.0,78.827,HARD,43.0,2.0,0
2025_R08,TSU,45.0,79.266,HARD,44.0,2.0,0
2025_R08,TSU,46.0,79.246,HARD,45.0,2.0,0
2025_R08,TSU,47.0,80.203,HARD,46.0,2.0,0
2025_R08,TSU,48.0,78.979,HARD,47.0,2.0,0
2025_R08,TSU,49.0,77.998,HARD,48.0,2.0,0
2025_R08,TSU,50.0,79.205,HARD,49.0,2.0,0
2025_R08,TSU,51.0,80.267,HARD,50.0,2.0,0
2025_R08,TSU,52.0,81.891,HARD,51.0,2.0,0
2025_R08,TSU,53.0,79.395,HARD,52.0,2.0,0
2025_R08,TSU,54.0,79.566,HARD,53.0,2.0,0
2025_R08,TSU,55.0,78.811,HARD,54.0,2.0,0
2025_R08,TSU,56.0,78.408,HARD,55.0,2.0,0
2025_R08,TSU,57.0,78.497,HARD,56.0,2.0,0
2025_R08,TSU,58.0,78.253,HARD,57.0,2.0,0
2025_R08,TSU,59.0,79.028,HARD,58.0,2.0,0
2025_R08,TSU,60.0,78.81,HARD,59.0,2.0,0
2025_R08,TSU,61.0,78.547,HARD,60.0,2.0,0
2025_R08,TSU,62.0,78.43,HARD,61.0,2.0,0
2025_R08,TSU,63.0,78.923,HARD,62.0,2.0,0
2025_R08,TSU,64.0,78.512,HARD,63.0,2.0,0
2025_R08,TSU,65.0,77.611,HARD,64.0,2.0,0
2025_R08,TSU,66.0,77.61,HARD,65.0,2.0,0
2025_R08,TSU,67.0,75.969,HARD,66.0,2.0,0
2025_R08,TSU,68.0,75.966,HARD,67.0,2.0,0
2025_R08,TSU,69.0,78.332,HARD,68.0,2.0,0
2025_R08,TSU,70.0,76.046,HARD,69.0,2.0,0
2025_R08,TSU,71.0,75.607,HARD,70.0,2.0,0
2025_R08,TSU,72.0,75.32,HARD,71.0,2.0,0
2025_R08,TSU,73.0,91.926,HARD,72.0,2.0,1
2025_R08,TSU,74.0,79.467,MEDIUM,1.0,3.0,0
2025_R08,TSU,75.0,74.913,MEDIUM,2.0,3.0,0
2025_R08,TSU,76.0,75.886,MEDIUM,3.0,3.0,0
2025_R08,ALB,1.0,91.479,MEDIUM,5.0,1.0,0
2025_R08,ALB,2.0,112.152,MEDIUM,6.0,1.0,0
2025_R08,ALB,3.0,108.346,MEDIUM,7.0,1.0,0
2025_R08,ALB,4.0,96.006,MEDIUM,8.0,1.0,0
2025_R08,ALB,5.0,80.465,MEDIUM,9.0,1.0,0
2025_R08,ALB,6.0,81.426,MEDIUM,10.0,1.0,0
2025_R08,ALB,7.0,81.287,MEDIUM,11.0,1.0,0
2025_R08,ALB,8.0,80.471,MEDIUM,12.0,1.0,0
2025_R08,ALB,9.0,84.151,MEDIUM,13.0,1.0,0
2025_R08,ALB,10.0,81.528,MEDIUM,14.0,1.0,0
2025_R08,ALB,11.0,79.447,MEDIUM,15.0,1.0,0
2025_R08,ALB,12.0,79.66,MEDIUM,16.0,1.0,0
2025_R08,ALB,13.0,79.244,MEDIUM,17.0,1.0,0
2025_R08,ALB,14.0,79.817,MEDIUM,18.0,1.0,0
2025_R08,ALB,15.0,80.143,MEDIUM,19.0,1.0,0
2025_R08,ALB,16.0,80.692,MEDIUM,20.0,1.0,0
2025_R08,ALB,17.0,80.978,MEDIUM,21.0,1.0,0
2025_R08,ALB,18.0,80.235,MEDIUM,22.0,1.0,0
2025_R08,ALB,19.0,79.279,MEDIUM,23.0,1.0,0
2025_R08,ALB,20.0,77.928,MEDIUM,24.0,1.0,0
2025_R08,ALB,21.0,77.096,MEDIUM,25.0,1.0,0
2025_R08,ALB,22.0,77.001,MEDIUM,26.0,1.0,0
2025_R08,ALB,23.0,76.556,MEDIUM,27.0,1.0,0
2025_R08,ALB,24.0,76.954,MEDIUM,28.0,1.0,0
2025_R08,ALB,25.0,77.653,MEDIUM,29.0,1.0,0
2025_R08,ALB,26.0,77.264,MEDIUM,30.0,1.0,0
2025_R08,ALB,27.0,77.185,MEDIUM,31.0,1.0,0
2025_R08,ALB,28.0,76.701,MEDIUM,32.0,1.0,0
2025_R08,ALB,29.0,76.969,MEDIUM,33.0,1.0,0
2025_R08,ALB,30.0,76.888,MEDIUM,34.0,1.0,0
2025_R08,ALB,31.0,76.87,MEDIUM,35.0,1.0,0
2025_R08,ALB,32.0,92.994,MEDIUM,36.0,1.0,1
2025_R08,ALB,33.0,82.236,MEDIUM,9.0,2.0,0
2025_R08,ALB,34.0,80.232,MEDIUM,10.0,2.0,0
2025_R08,ALB,35.0,76.381,MEDIUM,11.0,2.0,0
2025_R08,ALB,36.0,76.185,MEDIUM,12.0,2.0,0
2025_R08,ALB,37.0,76.153,MEDIUM,13.0,2.0,0
2025_R08,ALB,38.0,75.529,MEDIUM,14.0,2.0,0
2025_R08,ALB,39.0,75.303,MEDIUM,15.0,2.0,0
2025_R08,ALB,40.0,92.156,MEDIUM,16.0,2.0,1
2025_R08,ALB,41.0,81.398,HARD,1.0,3.0,0
2025_R08,ALB,42.0,78.819,HARD,2.0,3.0,0
2025_R08,ALB,43.0,78.638,HARD,3.0,3.0,0
2025_R08,ALB,44.0,79.225,HARD,4.0,3.0,0
2025_R08,ALB,45.0,79.224,HARD,5.0,3.0,0
2025_R08,ALB,46.0,79.332,HARD,6.0,3.0,0
2025_R08,ALB,47.0,79.173,HARD,7.0,3.0,0
2025_R08,ALB,48.0,80.193,HARD,8.0,3.0,0
2025_R08,ALB,49.0,78.234,HARD,9.0,3.0,0
2025_R08,ALB,50.0,79.166,HARD,10.0,3.0,0
2025_R08,ALB,51.0,79.828,HARD,11.0,3.0,0
2025_R08,ALB,52.0,80.13,HARD,12.0,3.0,0
2025_R08,ALB,53.0,79.403,HARD,13.0,3.0,0
2025_R08,ALB,54.0,77.389,HARD,14.0,3.0,0
2025_R08,ALB,55.0,77.086,HARD,15.0,3.0,0
2025_R08,ALB,56.0,79.159,HARD,16.0,3.0,0
2025_R08,ALB,57.0,76.136,HARD,17.0,3.0,0
2025_R08,ALB,58.0,75.795,HARD,18.0,3.0,0
2025_R08,ALB,59.0,75.509,HARD,19.0,3.0,0
2025_R08,ALB,60.0,75.726,HARD,20.0,3.0,0
2025_R08,ALB,61.0,76.046,HARD,21.0,3.0,0
2025_R08,ALB,62.0,76.37,HARD,22.0,3.0,0
2025_R08,ALB,63.0,75.082,HARD,23.0,3.0,0
2025_R08,ALB,64.0,76.228,HARD,24.0,3.0,0
2025_R08,ALB,65.0,75.156,HARD,25.0,3.0,0
2025_R08,ALB,66.0,74.87,HARD,26.0,3.0,0
2025_R08,ALB,67.0,74.928,HARD,27.0,3.0,0
2025_R08,ALB,68.0,74.885,HARD,28.0,3.0,0
2025_R08,ALB,69.0,76.79,HARD,29.0,3.0,0
2025_R08,ALB,70.0,76.01,HARD,30.0,3.0,0
2025_R08,ALB,71.0,75.751,HARD,31.0,3.0,0
2025_R08,ALB,72.0,75.87,HARD,32.0,3.0,0
2025_R08,ALB,73.0,75.15,HARD,33.0,3.0,0
2025_R08,ALB,74.0,74.597,HARD,34.0,3.0,0
2025_R08,ALB,75.0,74.6,HARD,35.0,3.0,0
2025_R08,ALB,76.0,74.776,HARD,36.0,3.0,0
2025_R08,HUL,1.0,92.788,MEDIUM,1.0,1.0,0
2025_R08,HUL,2.0,112.404,MEDIUM,2.0,1.0,0
2025_R08,HUL,3.0,108.106,MEDIUM,3.0,1.0,0
2025_R08,HUL,4.0,96.696,MEDIUM,4.0,1.0,0
2025_R08,HUL,5.0,80.475,MEDIUM,5.0,1.0,0
2025_R08,HUL,6.0,80.974,MEDIUM,6.0,1.0,0
2025_R08,HUL,7.0,81.264,MEDIUM,7.0,1.0,0
2025_R08,HUL,8.0,80.3,MEDIUM,8.0,1.0,0
2025_R08,HUL,9.0,84.031,MEDIUM,9.0,1.0,0
2025_R08,HUL,10.0,81.507,MEDIUM,10.0,1.0,0
2025_R08,HUL,11.0,79.404,MEDIUM,11.0,1.0,0
2025_R08,HUL,12.0,96.743,MEDIUM,12.0,1.0,1
2025_R08,HUL,13.0,78.279,HARD,1.0,2.0,0
2025_R08,HUL,14.0,76.106,HARD,2.0,2.0,0
2025_R08,HUL,15.0,76.553,HARD,3.0,2.0,0
2025_R08,HUL,16.0,78.317,HARD,4.0,2.0,0
2025_R08,HUL,17.0,79.969,HARD,5.0,2.0,0
2025_R08,HUL,18.0,78.044,HARD,6.0,2.0,0
2025_R08,HUL,19.0,79.058,HARD,7.0,2.0,0
2025_R08,HUL,20.0,79.381,HARD,8.0,2.0,0
2025_R08,HUL,21.0,78.15,HARD,9.0,2.0,0
2025_R08,HUL,22.0,77.509,HARD,10.0,2.0,0
2025_R08,HUL,23.0,77.557,HARD,11.0,2.0,0
2025_R08,HUL,24.0,77.055,HARD,12.0,2.0,0
2025_R08,HUL,25.0,77.538,HARD,13.0,2.0,0
2025_R08,HUL,26.0,78.724,HARD,14.0,2.0,0
2025_R08,HUL,27.0,79.472,HARD,15.0,2.0,0
2025_R08,HUL,28.0,79.264,HARD,16.0,2.0,0
2025_R08,HUL,29.0,79.749,HARD,17.0,2.0,0
2025_R08,HUL,30.0,80.392,HARD,18.0,2.0,0
2025_R08,HUL,31.0,79.889,HARD,19.0,2.0,0
2025_R08,HUL,32.0,80.602,HARD,20.0,2.0,0
2025_R08,HUL,33.0,77.84,HARD,21.0,2.0,0
2025_R08,HUL,34.0,78.4,HARD,22.0,2.0,0
2025_R08,HUL,35.0,80.594,HARD,23.0,2.0,0
2025_R08,HUL,36.0,78.642,HARD,24.0,2.0,0
2025_R08,HUL,37.0,78.904,HARD,25.0,2.0,0
2025_R08,HUL,38.0,78.272,HARD,26.0,2.0,0
2025_R08,HUL,39.0,78.876,HARD,27.0,2.0,0
2025_R08,HUL,40.0,78.804,HARD,28.0,2.0,0
2025_R08,HUL,41.0,78.575,HARD,29.0,2.0,0
2025_R08,HUL,42.0,77.315,HARD,30.0,2.0,0
2025_R08,HUL,43.0,77.929,HARD,31.0,2.0,0
2025_R08,HUL,44.0,95.627,HARD,32.0,2.0,1
2025_R08,HUL,45.0,79.068,SOFT,1.0,3.0,0
2025_R08,HUL,46.0,75.909,SOFT,2.0,3.0,0
2025_R08,HUL,47.0,75.223,SOFT,3.0,3.0,0
2025_R08,HUL,48.0,76.246,SOFT,4.0,3.0,0
2025_R08,HUL,49.0,78.676,SOFT,5.0,3.0,0
2025_R08,HUL,50.0,76.425,SOFT,6.0,3.0,0
2025_R08,HUL,51.0,81.177,SOFT,7.0,3.0,0
2025_R08,HUL,52.0,80.376,SOFT,8.0,3.0,0
2025_R08,HUL,53.0,79.628,SOFT,9.0,3.0,0
2025_R08,HUL,54.0,78.841,SOFT,10.0,3.0,0
2025_R08,HUL,55.0,79.155,SOFT,11.0,3.0,0
2025_R08,HUL,56.0,77.976,SOFT,12.0,3.0,0
2025_R08,HUL,57.0,78.661,SOFT,13.0,3.0,0
2025_R08,HUL,58.0,77.942,SOFT,14.0,3.0,0
2025_R08,HUL,59.0,79.287,SOFT,15.0,3.0,0
2025_R08,HUL,60.0,78.508,SOFT,16.0,3.0,0
2025_R08,HUL,61.0,79.041,SOFT,17.0,3.0,0
2025_R08,HUL,62.0,81.565,SOFT,18.0,3.0,0
2025_R08,HUL,63.0,79.206,SOFT,19.0,3.0,0
2025_R08,HUL,64.0,80.147,SOFT,20.0,3.0,0
2025_R08,HUL,65.0,77.571,SOFT,21.0,3.0,0
2025_R08,HUL,66.0,76.934,SOFT,22.0,3.0,0
2025_R08,HUL,67.0,77.445,SOFT,23.0,3.0,0
2025_R08,HUL,68.0,77.717,SOFT,24.0,3.0,0
2025_R08,HUL,69.0,76.974,SOFT,25.0,3.0,0
2025_R08,HUL,70.0,76.741,SOFT,26.0,3.0,0
2025_R08,HUL,71.0,76.602,SOFT,27.0,3.0,0
2025_R08,HUL,72.0,76.682,SOFT,28.0,3.0,0
2025_R08,HUL,73.0,76.717,SOFT,29.0,3.0,0
2025_R08,HUL,74.0,77.411,SOFT,30.0,3.0,0
2025_R08,HUL,75.0,76.504,SOFT,31.0,3.0,0
2025_R08,HUL,76.0,78.954,SOFT,32.0,3.0,0
2025_R08,LAW,1.0,90.523,MEDIUM,1.0,1.0,0
2025_R08,LAW,2.0,112.308,MEDIUM,2.0,1.0,0
2025_R08,LAW,3.0,108.504,MEDIUM,3.0,1.0,0
2025_R08,LAW,4.0,95.354,MEDIUM,4.0,1.0,0
2025_R08,LAW,5.0,80.766,MEDIUM,5.0,1.0,0
2025_R08,LAW,6.0,81.542,MEDIUM,6.0,1.0,0
2025_R08,LAW,7.0,81.507,MEDIUM,7.0,1.0,0
2025_R08,LAW,8.0,80.351,MEDIUM,8.0,1.0,0
2025_R08,LAW,9.0,84.55,MEDIUM,9.0,1.0,0
2025_R08,LAW,10.0,81.421,MEDIUM,10.0,1.0,0
2025_R08,LAW,11.0,79.348,MEDIUM,11.0,1.0,0
2025_R08,LAW,12.0,79.771,MEDIUM,12.0,1.0,0
2025_R08,LAW,13.0,79.391,MEDIUM,13.0,1.0,0
2025_R08,LAW,14.0,79.572,MEDIUM,14.0,1.0,0
2025_R08,LAW,15.0,80.161,MEDIUM,15.0,1.0,0
2025_R08,LAW,16.0,80.692,MEDIUM,16.0,1.0,0
2025_R08,LAW,17.0,80.979,MEDIUM,17.0,1.0,0
2025_R08,LAW,18.0,80.225,MEDIUM,18.0,1.0,0
2025_R08,LAW,19.0,79.333,MEDIUM,19.0,1.0,0
2025_R08,LAW,20.0,77.398,MEDIUM,20.0,1.0,0
2025_R08,LAW,21.0,77.057,MEDIUM,21.0,1.0,0
2025_R08,LAW,22.0,76.734,MEDIUM,22.0,1.0,0
2025_R08,LAW,23.0,76.784,MEDIUM,23.0,1.0,0
2025_R08,LAW,24.0,76.712,MEDIUM,24.0,1.0,0
2025_R08,LAW,25.0,77.59,MEDIUM,25.0,1.0,0
2025_R08,LAW,26.0,77.456,MEDIUM,26.0,1.0,0
2025_R08,LAW,27.0,77.04,MEDIUM,27.0,1.0,0
2025_R08,LAW,28.0,76.902,MEDIUM,28.0,1.0,0
2025_R08,LAW,29.0,76.74,MEDIUM,29.0,1.0,0
2025_R08,LAW,30.0,76.607,MEDIUM,30.0,1.0,0
2025_R08,LAW,31.0,93.531,MEDIUM,31.0,1.0,1
2025_R08,LAW,32.0,79.201,SOFT,4.0,2.0,0
2025_R08,LAW,33.0,78.285,SOFT,5.0,2.0,0
2025_R08,LAW,34.0,76.425,SOFT,6.0,2.0,0
2025_R08,LAW,35.0,75.942,SOFT,7.0,2.0,0
2025_R08,LAW,36.0,80.271,SOFT,8.0,2.0,0
2025_R08,LAW,37.0,75.89,SOFT,9.0,2.0,0
2025_R08,LAW,38.0,75.964,SOFT,10.0,2.0,0
2025_R08,LAW,39.0,75.8,SOFT,11.0,2.0,0
2025_R08,LAW,40.0,92.467,SOFT,12.0,2.0,1
2025_R08,LAW,41.0,80.883,HARD,2.0,3.0,0
2025_R08,LAW,42.0,76.743,HARD,3.0,3.0,0
2025_R08,LAW,43.0,75.931,HARD,4.0,3.0,0
2025_R08,LAW,44.0,75.958,HARD,5.0,3.0,0
2025_R08,LAW,45.0,75.605,HARD,6.0,3.0,0
2025_R08,LAW,46.0,75.476,HARD,7.0,3.0,0
2025_R08,LAW,47.0,75.461,HARD,8.0,3.0,0
2025_R08,LAW,48.0,75.418,HARD,9.0,3.0,0
2025_R08,LAW,49.0,75.567,HARD,10.0,3.0,0
2025_R08,LAW,50.0,75.479,HARD,11.0,3.0,0
2025_R08,LAW,51.0,75.399,HARD,12.0,3.0,0
2025_R08,LAW,52.0,75.377,HARD,13.0,3.0,0
2025_R08,LAW,53.0,75.356,HARD,14.0,3.0,0
2025_R08,LAW,54.0,75.321,HARD,15.0,3.0,0
2025_R08,LAW,55.0,75.597,HARD,16.0,3.0,0
2025_R08,LAW,56.0,76.96,HARD,17.0,3.0,0
2025_R08,LAW,57.0,76.583,HARD,18.0,3.0,0
2025_R08,LAW,58.0,77.684,HARD,19.0,3.0,0
2025_R08,LAW,59.0,76.772,HARD,20.0,3.0,0
2025_R08,LAW,60.0,76.672,HARD,21.0,3.0,0
2025_R08,LAW,61.0,76.173,HARD,22.0,3.0,0
2025_R08,LAW,62.0,76.864,HARD,23.0,3.0,0
2025_R08,LAW,63.0,77.611,HARD,24.0,3.0,0
2025_R08,LAW,64.0,77.155,HARD,25.0,3.0,0
2025_R08,LAW,65.0,79.159,HARD,26.0,3.0,0
2025_R08,LAW,66.0,76.955,HARD,27.0,3.0,0
2025_R08,LAW,67.0,77.409,HARD,28.0,3.0,0
2025_R08,LAW,68.0,77.363,HARD,29.0,3.0,0
2025_R08,LAW,69.0,77.136,HARD,30.0,3.0,0
2025_R08,LAW,70.0,76.905,HARD,31.0,3.0,0
2025_R08,LAW,71.0,77.053,HARD,32.0,3.0,0
2025_R08,LAW,72.0,76.392,HARD,33.0,3.0,0
2025_R08,LAW,73.0,76.597,HARD,34.0,3.0,0
2025_R08,LAW,74.0,77.066,HARD,35.0,3.0,0
2025_R08,LAW,75.0,76.757,HARD,36.0,3.0,0
2025_R08,LAW,76.0,76.028,HARD,37.0,3.0,0
2025_R08,LAW,77.0,76.63,HARD,38.0,3.0,0
2025_R08,OCO,1.0,89.926,MEDIUM,1.0,1.0,0
2025_R08,OCO,2.0,111.527,MEDIUM,2.0,1.0,0
2025_R08,OCO,3.0,109.187,MEDIUM,3.0,1.0,0
2025_R08,OCO,4.0,95.23,MEDIUM,4.0,1.0,0
2025_R08,OCO,5.0,80.666,MEDIUM,5.0,1.0,0
2025_R08,OCO,6.0,80.506,MEDIUM,6.0,1.0,0
2025_R08,OCO,7.0,80.545,MEDIUM,7.0,1.0,0
2025_R08,OCO,8.0,79.207,MEDIUM,8.0,1.0,0
2025_R08,OCO,9.0,82.712,MEDIUM,9.0,1.0,0
2025_R08,OCO,10.0,80.33,MEDIUM,10.0,1.0,0
2025_R08,OCO,11.0,77.319,MEDIUM,11.0,1.0,0
2025_R08,OCO,12.0,77.358,MEDIUM,12.0,1.0,0
2025_R08,OCO,13.0,77.241,MEDIUM,13.0,1.0,0
2025_R08,OCO,14.0,76.453,MEDIUM,14.0,1.0,0
