race_id,year,round,race_name,circuit,date,driver,team,finish_pos,grid_pos,points,status
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,NOR,McLaren,1.0,1.0,25.0,Finished
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,VER,Red Bull Racing,2.0,3.0,18.0,Finished
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,RUS,Mercedes,3.0,4.0,15.0,Finished
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,ANT,Mercedes,4.0,16.0,12.0,Finished
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,ALB,Williams,5.0,6.0,10.0,Finished
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,STR,Aston Martin,6.0,13.0,8.0,Finished
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,HUL,Kick Sauber,7.0,17.0,6.0,Finished
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,LEC,Ferrari,8.0,7.0,4.0,Finished
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,PIA,McLaren,9.0,2.0,2.0,Finished
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,HAM,Ferrari,10.0,8.0,1.0,Finished
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,GAS,Alpine,11.0,9.0,0.0,Finished
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,TSU,Racing Bulls,12.0,5.0,0.0,Finished
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,OCO,Haas F1 Team,13.0,19.0,0.0,Finished
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,BEA,Haas F1 Team,14.0,20.0,0.0,Finished
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,LAW,Red Bull Racing,15.0,18.0,0.0,Retired
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,BOR,Kick Sauber,16.0,15.0,0.0,Retired
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,ALO,Aston Martin,17.0,12.0,0.0,Retired
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,SAI,Williams,18.0,10.0,0.0,Retired
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,DOO,Alpine,19.0,14.0,0.0,Retired
2025_R01,2025,1,Australian Grand Prix,Melbourne,2025-03-16,HAD,Racing Bulls,20.0,11.0,0.0,Retired
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,PIA,McLaren,1.0,1.0,25.0,Finished
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,NOR,McLaren,2.0,3.0,18.0,Finished
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,RUS,Mercedes,3.0,2.0,15.0,Finished
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,VER,Red Bull Racing,4.0,4.0,12.0,Finished
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,OCO,Haas F1 Team,5.0,11.0,10.0,Finished
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,ANT,Mercedes,6.0,8.0,8.0,Finished
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,ALB,Williams,7.0,10.0,6.0,Finished
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,BEA,Haas F1 Team,8.0,17.0,4.0,Finished
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,STR,Aston Martin,9.0,14.0,2.0,Finished
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,SAI,Williams,10.0,15.0,1.0,Finished
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,HAD,Racing Bulls,11.0,7.0,0.0,Finished
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,LAW,Red Bull Racing,12.0,20.0,0.0,Finished
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,DOO,Alpine,13.0,18.0,0.0,Finished
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,BOR,Kick Sauber,14.0,19.0,0.0,Lapped
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,HUL,Kick Sauber,15.0,12.0,0.0,Lapped
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,TSU,Racing Bulls,16.0,9.0,0.0,Lapped
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,ALO,Aston Martin,17.0,13.0,0.0,Retired
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,LEC,Ferrari,18.0,6.0,0.0,Disqualified
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,HAM,Ferrari,19.0,5.0,0.0,Disqualified
2025_R02,2025,2,Chinese Grand Prix,Shanghai,2025-03-23,GAS,Alpine,20.0,16.0,0.0,Disqualified
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,VER,Red Bull Racing,1.0,1.0,25.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,NOR,McLaren,2.0,2.0,18.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,PIA,McLaren,3.0,3.0,15.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,LEC,Ferrari,4.0,4.0,12.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,RUS,Mercedes,5.0,5.0,10.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,ANT,Mercedes,6.0,6.0,8.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,HAM,Ferrari,7.0,8.0,6.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,HAD,Racing Bulls,8.0,7.0,4.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,ALB,Williams,9.0,9.0,2.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,BEA,Haas F1 Team,10.0,10.0,1.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,ALO,Aston Martin,11.0,12.0,0.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,TSU,Red Bull Racing,12.0,14.0,0.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,GAS,Alpine,13.0,11.0,0.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,SAI,Williams,14.0,15.0,0.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,DOO,Alpine,15.0,19.0,0.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,HUL,Kick Sauber,16.0,16.0,0.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,LAW,Racing Bulls,17.0,13.0,0.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,OCO,Haas F1 Team,18.0,18.0,0.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,BOR,Kick Sauber,19.0,17.0,0.0,Finished
2025_R03,2025,3,Japanese Grand Prix,Suzuka,2025-04-06,STR,Aston Martin,20.0,20.0,0.0,Lapped
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,PIA,McLaren,1.0,1.0,25.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,RUS,Mercedes,2.0,3.0,18.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,NOR,McLaren,3.0,6.0,15.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,LEC,Ferrari,4.0,2.0,12.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,HAM,Ferrari,5.0,9.0,10.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,VER,Red Bull Racing,6.0,7.0,8.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,GAS,Alpine,7.0,4.0,6.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,OCO,Haas F1 Team,8.0,14.0,4.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,TSU,Red Bull Racing,9.0,10.0,2.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,BEA,Haas F1 Team,10.0,20.0,1.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,ANT,Mercedes,11.0,5.0,0.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,ALB,Williams,12.0,15.0,0.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,HAD,Racing Bulls,13.0,12.0,0.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,DOO,Alpine,14.0,11.0,0.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,ALO,Aston Martin,15.0,13.0,0.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,LAW,Racing Bulls,16.0,17.0,0.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,STR,Aston Martin,17.0,19.0,0.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,BOR,Kick Sauber,18.0,18.0,0.0,Finished
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,SAI,Williams,19.0,8.0,0.0,Retired
2025_R04,2025,4,Bahrain Grand Prix,Sakhir,2025-04-13,HUL,Kick Sauber,20.0,16.0,0.0,Disqualified
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,PIA,McLaren,1.0,2.0,25.0,Finished
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,VER,Red Bull Racing,2.0,1.0,18.0,Finished
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,LEC,Ferrari,3.0,4.0,15.0,Finished
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,NOR,McLaren,4.0,10.0,12.0,Finished
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,RUS,Mercedes,5.0,3.0,10.0,Finished
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,ANT,Mercedes,6.0,5.0,8.0,Finished
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,HAM,Ferrari,7.0,7.0,6.0,Finished
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,SAI,Williams,8.0,6.0,4.0,Finished
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,ALB,Williams,9.0,11.0,2.0,Finished
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,HAD,Racing Bulls,10.0,14.0,1.0,Finished
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,ALO,Aston Martin,11.0,13.0,0.0,Finished
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,LAW,Racing Bulls,12.0,12.0,0.0,Finished
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,BEA,Haas F1 Team,13.0,15.0,0.0,Finished
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,OCO,Haas F1 Team,14.0,19.0,0.0,Finished
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,HUL,Kick Sauber,15.0,18.0,0.0,Lapped
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,STR,Aston Martin,16.0,16.0,0.0,Lapped
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,DOO,Alpine,17.0,17.0,0.0,Lapped
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,BOR,Kick Sauber,18.0,20.0,0.0,Lapped
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,TSU,Red Bull Racing,19.0,8.0,0.0,Retired
2025_R05,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20,GAS,Alpine,20.0,9.0,0.0,Retired
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,PIA,McLaren,1.0,4.0,25.0,Finished
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,NOR,McLaren,2.0,2.0,18.0,Finished
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,RUS,Mercedes,3.0,5.0,15.0,Finished
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,VER,Red Bull Racing,4.0,1.0,12.0,Finished
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,ALB,Williams,5.0,7.0,10.0,Finished
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,ANT,Mercedes,6.0,3.0,8.0,Finished
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,LEC,Ferrari,7.0,8.0,6.0,Finished
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,HAM,Ferrari,8.0,12.0,4.0,Finished
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,SAI,Williams,9.0,6.0,2.0,Finished
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,TSU,Red Bull Racing,10.0,10.0,1.0,Finished
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,HAD,Racing Bulls,11.0,11.0,0.0,Finished
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,OCO,Haas F1 Team,12.0,9.0,0.0,Finished
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,GAS,Alpine,13.0,20.0,0.0,Finished
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,HUL,Kick Sauber,14.0,16.0,0.0,Lapped
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,ALO,Aston Martin,15.0,17.0,0.0,Lapped
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,STR,Aston Martin,16.0,18.0,0.0,Lapped
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,LAW,Racing Bulls,17.0,15.0,0.0,Retired
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,BOR,Kick Sauber,18.0,13.0,0.0,Retired
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,BEA,Haas F1 Team,19.0,19.0,0.0,Retired
2025_R06,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04,DOO,Alpine,20.0,14.0,0.0,Retired
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,VER,Red Bull Racing,1.0,2.0,25.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,NOR,McLaren,2.0,4.0,18.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,PIA,McLaren,3.0,1.0,15.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,HAM,Ferrari,4.0,12.0,12.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,ALB,Williams,5.0,7.0,10.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,LEC,Ferrari,6.0,11.0,8.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,RUS,Mercedes,7.0,3.0,6.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,SAI,Williams,8.0,6.0,4.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,HAD,Racing Bulls,9.0,9.0,2.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,TSU,Red Bull Racing,10.0,20.0,1.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,ALO,Aston Martin,11.0,5.0,0.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,HUL,Kick Sauber,12.0,17.0,0.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,GAS,Alpine,13.0,10.0,0.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,LAW,Racing Bulls,14.0,15.0,0.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,STR,Aston Martin,15.0,8.0,0.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,COL,Alpine,16.0,16.0,0.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,BEA,Haas F1 Team,17.0,19.0,0.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,BOR,Kick Sauber,18.0,14.0,0.0,Finished
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,ANT,Mercedes,19.0,13.0,0.0,Retired
2025_R07,2025,7,Emilia Romagna Grand Prix,Imola,2025-05-18,OCO,Haas F1 Team,20.0,18.0,0.0,Retired
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,NOR,McLaren,1.0,1.0,25.0,Finished
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,LEC,Ferrari,2.0,2.0,18.0,Finished
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,PIA,McLaren,3.0,3.0,15.0,Finished
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,VER,Red Bull Racing,4.0,4.0,12.0,Finished
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,HAM,Ferrari,5.0,7.0,10.0,Finished
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,HAD,Racing Bulls,6.0,5.0,8.0,Lapped
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,OCO,Haas F1 Team,7.0,8.0,6.0,Lapped
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,LAW,Racing Bulls,8.0,9.0,4.0,Lapped
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,ALB,Williams,9.0,10.0,2.0,Lapped
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,SAI,Williams,10.0,11.0,1.0,Lapped
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,RUS,Mercedes,11.0,14.0,0.0,Lapped
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,BEA,Haas F1 Team,12.0,20.0,0.0,Lapped
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,COL,Alpine,13.0,18.0,0.0,Lapped
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,BOR,Kick Sauber,14.0,16.0,0.0,Lapped
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,STR,Aston Martin,15.0,19.0,0.0,Lapped
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,HUL,Kick Sauber,16.0,13.0,0.0,Lapped
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,TSU,Red Bull Racing,17.0,12.0,0.0,Lapped
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,ANT,Mercedes,18.0,15.0,0.0,Lapped
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,ALO,Aston Martin,19.0,6.0,0.0,Retired
2025_R08,2025,8,Monaco Grand Prix,Monaco,2025-05-25,GAS,Alpine,20.0,17.0,0.0,Retired
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,PIA,McLaren,1.0,1.0,25.0,Finished
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,NOR,McLaren,2.0,2.0,18.0,Finished
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,LEC,Ferrari,3.0,7.0,15.0,Finished
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,RUS,Mercedes,4.0,4.0,12.0,Finished
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,HUL,Kick Sauber,5.0,15.0,10.0,Finished
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,HAM,Ferrari,6.0,5.0,8.0,Finished
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,HAD,Racing Bulls,7.0,9.0,6.0,Finished
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,GAS,Alpine,8.0,8.0,4.0,Finished
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,ALO,Aston Martin,9.0,10.0,2.0,Finished
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,VER,Red Bull Racing,10.0,3.0,1.0,Finished
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,LAW,Racing Bulls,11.0,13.0,0.0,Finished
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,BOR,Kick Sauber,12.0,12.0,0.0,Finished
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,TSU,Red Bull Racing,13.0,19.0,0.0,Finished
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,SAI,Williams,14.0,17.0,0.0,Finished
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,COL,Alpine,15.0,18.0,0.0,Finished
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,OCO,Haas F1 Team,16.0,16.0,0.0,Finished
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,BEA,Haas F1 Team,17.0,14.0,0.0,Finished
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,ANT,Mercedes,18.0,6.0,0.0,Retired
2025_R09,2025,9,Spanish Grand Prix,Barcelona,2025-06-01,ALB,Williams,19.0,11.0,0.0,Retired
2025_R10,2025,10,Canadian Grand Prix,Montréal,2025-06-15,RUS,Mercedes,1.0,1.0,25.0,Finished
2025_R10,2025,10,Canadian Grand Prix,Montréal,2025-06-15,VER,Red Bull Racing,2.0,2.0,18.0,Finished
2025_R10,2025,10,Canadian Grand Prix,Montréal,2025-06-15,ANT,Mercedes,3.0,4.0,15.0,Finished
